sample_a,sample_b,pair_type,similarity
杨戴/在酒楼上__chunk001,蓝/故乡__chunk001,cross,0.928813
杨戴/在酒楼上__chunk001,蓝/故乡__chunk002,cross,0.862753
杨戴/在酒楼上__chunk001,蓝/明天__chunk001,cross,0.865313
杨戴/在酒楼上__chunk001,蓝/狂人日记__chunk001,cross,0.882712
杨戴/在酒楼上__chunk001,蓝/狂人日记__chunk002,cross,0.849348
杨戴/在酒楼上__chunk001,蓝/社戏__chunk001,cross,0.905197
杨戴/在酒楼上__chunk001,蓝/社戏__chunk002,cross,0.899090
杨戴/在酒楼上__chunk001,蓝/祝福__chunk001,cross,0.897847
杨戴/在酒楼上__chunk001,蓝/祝福__chunk002,cross,0.838500
杨戴/在酒楼上__chunk001,蓝/祝福__chunk003,cross,0.857225
杨戴/在酒楼上__chunk001,蓝/离婚__chunk001,cross,0.863267
杨戴/在酒楼上__chunk001,蓝/离婚__chunk002,cross,0.817496
杨戴/在酒楼上__chunk001,蓝/肥皂__chunk001,cross,0.853128
杨戴/在酒楼上__chunk001,蓝/肥皂__chunk002,cross,0.852705
杨戴/在酒楼上__chunk001,蓝/药__chunk001,cross,0.832922
杨戴/在酒楼上__chunk001,蓝/铸剑__chunk001,cross,0.881798
杨戴/在酒楼上__chunk001,蓝/铸剑__chunk002,cross,0.864595
杨戴/在酒楼上__chunk001,蓝/铸剑__chunk003,cross,0.863673
杨戴/在酒楼上__chunk001,蓝/阿Q正传__chunk001,cross,0.836432
杨戴/在酒楼上__chunk001,蓝/阿Q正传__chunk002,cross,0.795847
杨戴/在酒楼上__chunk001,蓝/阿Q正传__chunk003,cross,0.814005
杨戴/在酒楼上__chunk001,蓝/阿Q正传__chunk004,cross,0.820505
杨戴/在酒楼上__chunk001,蓝/阿Q正传__chunk005,cross,0.824427
杨戴/在酒楼上__chunk001,蓝/阿Q正传__chunk006,cross,0.850237
杨戴/在酒楼上__chunk001,蓝/阿Q正传__chunk007,cross,0.861015
杨戴/在酒楼上__chunk001,蓝/阿Q正传__chunk008,cross,0.843819
杨戴/在酒楼上__chunk001,蓝/风波__chunk001,cross,0.861523
杨戴/在酒楼上__chunk002,杨戴/奔月__chunk001,same,0.834609
杨戴/在酒楼上__chunk002,杨戴/奔月__chunk002,same,0.788982
杨戴/在酒楼上__chunk002,杨戴/孤独者__chunk001,same,0.841286
杨戴/在酒楼上__chunk002,杨戴/孤独者__chunk002,same,0.889523
杨戴/在酒楼上__chunk002,杨戴/孤独者__chunk003,same,0.875703
杨戴/在酒楼上__chunk002,杨戴/孤独者__chunk004,same,0.855967
杨戴/在酒楼上__chunk002,杨戴/幸福的家庭__chunk001,same,0.801277
杨戴/在酒楼上__chunk002,杨戴/故乡__chunk001,same,0.908407
杨戴/在酒楼上__chunk002,杨戴/故乡__chunk002,same,0.884499
杨戴/在酒楼上__chunk002,杨戴/明天__chunk001,same,0.822602
杨戴/在酒楼上__chunk002,杨戴/狂人日记__chunk001,same,0.882531
杨戴/在酒楼上__chunk002,杨戴/狂人日记__chunk002,same,0.863666
杨戴/在酒楼上__chunk002,杨戴/社戏__chunk001,same,0.921118
杨戴/在酒楼上__chunk002,杨戴/社戏__chunk002,same,0.845671
杨戴/在酒楼上__chunk002,杨戴/祝福__chunk001,same,0.901661
杨戴/在酒楼上__chunk002,杨戴/祝福__chunk002,same,0.882132
杨戴/在酒楼上__chunk002,杨戴/祝福__chunk003,same,0.863955
杨戴/在酒楼上__chunk002,杨戴/祝福__chunk004,same,0.849062
杨戴/在酒楼上__chunk002,杨戴/离婚__chunk001,same,0.833501
杨戴/在酒楼上__chunk002,杨戴/离婚__chunk002,same,0.831695
杨戴/在酒楼上__chunk002,杨戴/肥皂__chunk001,same,0.865811
杨戴/在酒楼上__chunk002,杨戴/肥皂__chunk002,same,0.801981
杨戴/在酒楼上__chunk002,杨戴/药__chunk001,same,0.779813
杨戴/在酒楼上__chunk002,杨戴/药__chunk002,same,0.775666
杨戴/在酒楼上__chunk002,杨戴/铸剑__chunk001,same,0.793091
杨戴/在酒楼上__chunk002,杨戴/铸剑__chunk002,same,0.758594
杨戴/在酒楼上__chunk002,杨戴/铸剑__chunk003,same,0.780807
杨戴/在酒楼上__chunk002,杨戴/阿Q正传__chunk001,same,0.817317
杨戴/在酒楼上__chunk002,杨戴/阿Q正传__chunk002,same,0.809817
杨戴/在酒楼上__chunk002,杨戴/阿Q正传__chunk003,same,0.793822
杨戴/在酒楼上__chunk002,杨戴/阿Q正传__chunk004,same,0.785032
杨戴/在酒楼上__chunk002,杨戴/阿Q正传__chunk005,same,0.819366
杨戴/在酒楼上__chunk002,杨戴/阿Q正传__chunk006,same,0.819661
杨戴/在酒楼上__chunk002,杨戴/阿Q正传__chunk007,same,0.815420
杨戴/在酒楼上__chunk002,杨戴/阿Q正传__chunk008,same,0.806230
杨戴/在酒楼上__chunk002,杨戴/阿Q正传__chunk009,same,0.818662
杨戴/在酒楼上__chunk002,杨戴/风波__chunk001,same,0.838978
杨戴/在酒楼上__chunk002,杨戴/风波__chunk002,same,0.786546
杨戴/在酒楼上__chunk002,蓝/伤逝__chunk001,cross,0.893946
杨戴/在酒楼上__chunk002,蓝/伤逝__chunk002,cross,0.869265
杨戴/在酒楼上__chunk002,蓝/伤逝__chunk003,cross,0.894058
杨戴/在酒楼上__chunk002,蓝/在酒楼上__chunk001,cross,0.887129
杨戴/在酒楼上__chunk002,蓝/在酒楼上__chunk002,cross,0.923194
杨戴/在酒楼上__chunk002,蓝/奔月__chunk001,cross,0.822489
杨戴/在酒楼上__chunk002,蓝/奔月__chunk002,cross,0.786208
杨戴/在酒楼上__chunk002,蓝/孤独者__chunk001,cross,0.848039
杨戴/在酒楼上__chunk002,蓝/孤独者__chunk002,cross,0.850733
杨戴/在酒楼上__chunk002,蓝/孤独者__chunk003,cross,0.875771
杨戴/在酒楼上__chunk002,蓝/孤独者__chunk004,cross,0.823525
杨戴/在酒楼上__chunk002,蓝/幸福的家庭__chunk001,cross,0.786649
杨戴/在酒楼上__chunk002,蓝/故乡__chunk001,cross,0.899246
杨戴/在酒楼上__chunk002,蓝/故乡__chunk002,cross,0.838579
杨戴/在酒楼上__chunk002,蓝/明天__chunk001,cross,0.851245
杨戴/在酒楼上__chunk002,蓝/狂人日记__chunk001,cross,0.849323
杨戴/在酒楼上__chunk002,蓝/狂人日记__chunk002,cross,0.820271
杨戴/在酒楼上__chunk002,蓝/社戏__chunk001,cross,0.864457
杨戴/在酒楼上__chunk002,蓝/社戏__chunk002,cross,0.823165
杨戴/在酒楼上__chunk002,蓝/祝福__chunk001,cross,0.882246
杨戴/在酒楼上__chunk002,蓝/祝福__chunk002,cross,0.873988
杨戴/在酒楼上__chunk002,蓝/祝福__chunk003,cross,0.860516
杨戴/在酒楼上__chunk002,蓝/离婚__chunk001,cross,0.821651
杨戴/在酒楼上__chunk002,蓝/离婚__chunk002,cross,0.791858
杨戴/在酒楼上__chunk002,蓝/肥皂__chunk001,cross,0.844488
杨戴/在酒楼上__chunk002,蓝/肥皂__chunk002,cross,0.808024
杨戴/在酒楼上__chunk002,蓝/药__chunk001,cross,0.752174
杨戴/在酒楼上__chunk002,蓝/铸剑__chunk001,cross,0.801196
杨戴/在酒楼上__chunk002,蓝/铸剑__chunk002,cross,0.766737
杨戴/在酒楼上__chunk002,蓝/铸剑__chunk003,cross,0.767737
杨戴/在酒楼上__chunk002,蓝/阿Q正传__chunk001,cross,0.792087
杨戴/在酒楼上__chunk002,蓝/阿Q正传__chunk002,cross,0.760863
杨戴/在酒楼上__chunk002,蓝/阿Q正传__chunk003,cross,0.761022
杨戴/在酒楼上__chunk002,蓝/阿Q正传__chunk004,cross,0.769184
杨戴/在酒楼上__chunk002,蓝/阿Q正传__chunk005,cross,0.748334
杨戴/在酒楼上__chunk002,蓝/阿Q正传__chunk006,cross,0.790489
杨戴/在酒楼上__chunk002,蓝/阿Q正传__chunk007,cross,0.803283
杨戴/在酒楼上__chunk002,蓝/阿Q正传__chunk008,cross,0.791546
杨戴/在酒楼上__chunk002,蓝/风波__chunk001,cross,0.798941
杨戴/奔月__chunk001,杨戴/奔月__chunk002,same,0.938967
杨戴/奔月__chunk001,杨戴/孤独者__chunk001,same,0.907054
杨戴/奔月__chunk001,杨戴/孤独者__chunk002,same,0.896519
杨戴/奔月__chunk001,杨戴/孤独者__chunk003,same,0.849231
杨戴/奔月__chunk001,杨戴/孤独者__chunk004,same,0.918044
杨戴/奔月__chunk001,杨戴/幸福的家庭__chunk001,same,0.893739
杨戴/奔月__chunk001,杨戴/故乡__chunk001,same,0.877324
杨戴/奔月__chunk001,杨戴/故乡__chunk002,same,0.893211
杨戴/奔月__chunk001,杨戴/明天__chunk001,same,0.859692
杨戴/奔月__chunk001,杨戴/狂人日记__chunk001,same,0.845012
杨戴/奔月__chunk001,杨戴/狂人日记__chunk002,same,0.859975
杨戴/奔月__chunk001,杨戴/社戏__chunk001,same,0.855918
杨戴/奔月__chunk001,杨戴/社戏__chunk002,same,0.888116
杨戴/奔月__chunk001,杨戴/祝福__chunk001,same,0.864125
杨戴/奔月__chunk001,杨戴/祝福__chunk002,same,0.833836
杨戴/奔月__chunk001,杨戴/祝福__chunk003,same,0.834533
杨戴/奔月__chunk001,杨戴/祝福__chunk004,same,0.815085
杨戴/奔月__chunk001,杨戴/离婚__chunk001,same,0.917114
杨戴/奔月__chunk001,杨戴/离婚__chunk002,same,0.912911
杨戴/奔月__chunk001,杨戴/肥皂__chunk001,same,0.920334
杨戴/奔月__chunk001,杨戴/肥皂__chunk002,same,0.935259
杨戴/奔月__chunk001,杨戴/药__chunk001,same,0.937883
杨戴/奔月__chunk001,杨戴/药__chunk002,same,0.867211
杨戴/奔月__chunk001,杨戴/铸剑__chunk001,same,0.939054
杨戴/奔月__chunk001,杨戴/铸剑__chunk002,same,0.908384
杨戴/奔月__chunk001,杨戴/铸剑__chunk003,same,0.893492
杨戴/奔月__chunk001,杨戴/阿Q正传__chunk001,same,0.817514
杨戴/奔月__chunk001,杨戴/阿Q正传__chunk002,same,0.830424
杨戴/奔月__chunk001,杨戴/阿Q正传__chunk003,same,0.842533
杨戴/奔月__chunk001,杨戴/阿Q正传__chunk004,same,0.844307
杨戴/奔月__chunk001,杨戴/阿Q正传__chunk005,same,0.845936
杨戴/奔月__chunk001,杨戴/阿Q正传__chunk006,same,0.841339
杨戴/奔月__chunk001,杨戴/阿Q正传__chunk007,same,0.855955
杨戴/奔月__chunk001,杨戴/阿Q正传__chunk008,same,0.843587
杨戴/奔月__chunk001,杨戴/阿Q正传__chunk009,same,0.847207
杨戴/奔月__chunk001,杨戴/风波__chunk001,same,0.918134
杨戴/奔月__chunk001,杨戴/风波__chunk002,same,0.908498
杨戴/奔月__chunk001,蓝/伤逝__chunk001,cross,0.817505
杨戴/奔月__chunk001,蓝/伤逝__chunk002,cross,0.875809
杨戴/奔月__chunk001,蓝/伤逝__chunk003,cross,0.828655
杨戴/奔月__chunk001,蓝/在酒楼上__chunk001,cross,0.871318
杨戴/奔月__chunk001,蓝/在酒楼上__chunk002,cross,0.842658
杨戴/奔月__chunk001,蓝/奔月__chunk001,cross,0.931059
杨戴/奔月__chunk001,蓝/奔月__chunk002,cross,0.918019
杨戴/奔月__chunk001,蓝/孤独者__chunk001,cross,0.889259
杨戴/奔月__chunk001,蓝/孤独者__chunk002,cross,0.897791
杨戴/奔月__chunk001,蓝/孤独者__chunk003,cross,0.840211
杨戴/奔月__chunk001,蓝/孤独者__chunk004,cross,0.879368
杨戴/奔月__chunk001,蓝/幸福的家庭__chunk001,cross,0.892620
杨戴/奔月__chunk001,蓝/故乡__chunk001,cross,0.883942
杨戴/奔月__chunk001,蓝/故乡__chunk002,cross,0.861144
杨戴/奔月__chunk001,蓝/明天__chunk001,cross,0.867207
杨戴/奔月__chunk001,蓝/狂人日记__chunk001,cross,0.836134
杨戴/奔月__chunk001,蓝/狂人日记__chunk002,cross,0.870249
杨戴/奔月__chunk001,蓝/社戏__chunk001,cross,0.827628
杨戴/奔月__chunk001,蓝/社戏__chunk002,cross,0.877109
杨戴/奔月__chunk001,蓝/祝福__chunk001,cross,0.849076
杨戴/奔月__chunk001,蓝/祝福__chunk002,cross,0.843443
杨戴/奔月__chunk001,蓝/祝福__chunk003,cross,0.846341
杨戴/奔月__chunk001,蓝/离婚__chunk001,cross,0.893079
杨戴/奔月__chunk001,蓝/离婚__chunk002,cross,0.875176
杨戴/奔月__chunk001,蓝/肥皂__chunk001,cross,0.901907
杨戴/奔月__chunk001,蓝/肥皂__chunk002,cross,0.879129
杨戴/奔月__chunk001,蓝/药__chunk001,cross,0.899212
杨戴/奔月__chunk001,蓝/铸剑__chunk001,cross,0.922822
杨戴/奔月__chunk001,蓝/铸剑__chunk002,cross,0.883195
杨戴/奔月__chunk001,蓝/铸剑__chunk003,cross,0.834228
杨戴/奔月__chunk001,蓝/阿Q正传__chunk001,cross,0.808591
杨戴/奔月__chunk001,蓝/阿Q正传__chunk002,cross,0.810453
杨戴/奔月__chunk001,蓝/阿Q正传__chunk003,cross,0.821690
杨戴/奔月__chunk001,蓝/阿Q正传__chunk004,cross,0.833896
杨戴/奔月__chunk001,蓝/阿Q正传__chunk005,cross,0.812996
杨戴/奔月__chunk001,蓝/阿Q正传__chunk006,cross,0.833505
杨戴/奔月__chunk001,蓝/阿Q正传__chunk007,cross,0.859069
杨戴/奔月__chunk001,蓝/阿Q正传__chunk008,cross,0.855777
杨戴/奔月__chunk001,蓝/风波__chunk001,cross,0.881749
杨戴/奔月__chunk002,杨戴/孤独者__chunk001,same,0.884044
杨戴/奔月__chunk002,杨戴/孤独者__chunk002,same,0.852891
杨戴/奔月__chunk002,杨戴/孤独者__chunk003,same,0.813679
杨戴/奔月__chunk002,杨戴/孤独者__chunk004,same,0.886962
杨戴/奔月__chunk002,杨戴/幸福的家庭__chunk001,same,0.884608
杨戴/奔月__chunk002,杨戴/故乡__chunk001,same,0.844622
杨戴/奔月__chunk002,杨戴/故乡__chunk002,same,0.871229
杨戴/奔月__chunk002,杨戴/明天__chunk001,same,0.836799
杨戴/奔月__chunk002,杨戴/狂人日记__chunk001,same,0.816756
杨戴/奔月__chunk002,杨戴/狂人日记__chunk002,same,0.840796
杨戴/奔月__chunk002,杨戴/社戏__chunk001,same,0.820932
杨戴/奔月__chunk002,杨戴/社戏__chunk002,same,0.877349
杨戴/奔月__chunk002,杨戴/祝福__chunk001,same,0.826828
杨戴/奔月__chunk002,杨戴/祝福__chunk002,same,0.799375
杨戴/奔月__chunk002,杨戴/祝福__chunk003,same,0.809004
杨戴/奔月__chunk002,杨戴/祝福__chunk004,same,0.817037
杨戴/奔月__chunk002,杨戴/离婚__chunk001,same,0.903793
杨戴/奔月__chunk002,杨戴/离婚__chunk002,same,0.898349
杨戴/奔月__chunk002,杨戴/肥皂__chunk001,same,0.873498
杨戴/奔月__chunk002,杨戴/肥皂__chunk002,same,0.914396
杨戴/奔月__chunk002,杨戴/药__chunk001,same,0.930619
杨戴/奔月__chunk002,杨戴/药__chunk002,same,0.862030
杨戴/奔月__chunk002,杨戴/铸剑__chunk001,same,0.942242
杨戴/奔月__chunk002,杨戴/铸剑__chunk002,same,0.911801
杨戴/奔月__chunk002,杨戴/铸剑__chunk003,same,0.918772
杨戴/奔月__chunk002,杨戴/阿Q正传__chunk001,same,0.809797
杨戴/奔月__chunk002,杨戴/阿Q正传__chunk002,same,0.828356
杨戴/奔月__chunk002,杨戴/阿Q正传__chunk003,same,0.838767
杨戴/奔月__chunk002,杨戴/阿Q正传__chunk004,same,0.843261
杨戴/奔月__chunk002,杨戴/阿Q正传__chunk005,same,0.845751
杨戴/奔月__chunk002,杨戴/阿Q正传__chunk006,same,0.833291
杨戴/奔月__chunk002,杨戴/阿Q正传__chunk007,same,0.847810
杨戴/奔月__chunk002,杨戴/阿Q正传__chunk008,same,0.838695
杨戴/奔月__chunk002,杨戴/阿Q正传__chunk009,same,0.851503
杨戴/奔月__chunk002,杨戴/风波__chunk001,same,0.890705
杨戴/奔月__chunk002,杨戴/风波__chunk002,same,0.890871
杨戴/奔月__chunk002,蓝/伤逝__chunk001,cross,0.794459
杨戴/奔月__chunk002,蓝/伤逝__chunk002,cross,0.843577
杨戴/奔月__chunk002,蓝/伤逝__chunk003,cross,0.804419
杨戴/奔月__chunk002,蓝/在酒楼上__chunk001,cross,0.858460
杨戴/奔月__chunk002,蓝/在酒楼上__chunk002,cross,0.803544
杨戴/奔月__chunk002,蓝/奔月__chunk001,cross,0.921372
杨戴/奔月__chunk002,蓝/奔月__chunk002,cross,0.937105
杨戴/奔月__chunk002,蓝/孤独者__chunk001,cross,0.881797
杨戴/奔月__chunk002,蓝/孤独者__chunk002,cross,0.875164
杨戴/奔月__chunk002,蓝/孤独者__chunk003,cross,0.803085
杨戴/奔月__chunk002,蓝/孤独者__chunk004,cross,0.874094
杨戴/奔月__chunk002,蓝/幸福的家庭__chunk001,cross,0.882488
杨戴/奔月__chunk002,蓝/故乡__chunk001,cross,0.866281
杨戴/奔月__chunk002,蓝/故乡__chunk002,cross,0.836034
杨戴/奔月__chunk002,蓝/明天__chunk001,cross,0.858605
杨戴/奔月__chunk002,蓝/狂人日记__chunk001,cross,0.825385
杨戴/奔月__chunk002,蓝/狂人日记__chunk002,cross,0.866169
杨戴/奔月__chunk002,蓝/社戏__chunk001,cross,0.820727
杨戴/奔月__chunk002,蓝/社戏__chunk002,cross,0.873977
杨戴/奔月__chunk002,蓝/祝福__chunk001,cross,0.829668
杨戴/奔月__chunk002,蓝/祝福__chunk002,cross,0.808509
杨戴/奔月__chunk002,蓝/祝福__chunk003,cross,0.822663
杨戴/奔月__chunk002,蓝/离婚__chunk001,cross,0.896828
杨戴/奔月__chunk002,蓝/离婚__chunk002,cross,0.838000
杨戴/奔月__chunk002,蓝/肥皂__chunk001,cross,0.876205
杨戴/奔月__chunk002,蓝/肥皂__chunk002,cross,0.870745
杨戴/奔月__chunk002,蓝/药__chunk001,cross,0.906601
杨戴/奔月__chunk002,蓝/铸剑__chunk001,cross,0.928810
杨戴/奔月__chunk002,蓝/铸剑__chunk002,cross,0.898090
杨戴/奔月__chunk002,蓝/铸剑__chunk003,cross,0.870124
杨戴/奔月__chunk002,蓝/阿Q正传__chunk001,cross,0.806004
杨戴/奔月__chunk002,蓝/阿Q正传__chunk002,cross,0.801661
杨戴/奔月__chunk002,蓝/阿Q正传__chunk003,cross,0.821694
杨戴/奔月__chunk002,蓝/阿Q正传__chunk004,cross,0.829709
杨戴/奔月__chunk002,蓝/阿Q正传__chunk005,cross,0.821813
杨戴/奔月__chunk002,蓝/阿Q正传__chunk006,cross,0.831210
杨戴/奔月__chunk002,蓝/阿Q正传__chunk007,cross,0.864681
杨戴/奔月__chunk002,蓝/阿Q正传__chunk008,cross,0.861259
杨戴/奔月__chunk002,蓝/风波__chunk001,cross,0.879105
杨戴/孤独者__chunk001,杨戴/孤独者__chunk002,same,0.872233
杨戴/孤独者__chunk001,杨戴/孤独者__chunk003,same,0.840607
杨戴/孤独者__chunk001,杨戴/孤独者__chunk004,same,0.949713
杨戴/孤独者__chunk001,杨戴/幸福的家庭__chunk001,same,0.883554
杨戴/孤独者__chunk001,杨戴/故乡__chunk001,same,0.896480
杨戴/孤独者__chunk001,杨戴/故乡__chunk002,same,0.901993
杨戴/孤独者__chunk001,杨戴/明天__chunk001,same,0.836273
杨戴/孤独者__chunk001,杨戴/狂人日记__chunk001,same,0.863211
杨戴/孤独者__chunk001,杨戴/狂人日记__chunk002,same,0.882761
杨戴/孤独者__chunk001,杨戴/社戏__chunk001,same,0.872470
杨戴/孤独者__chunk001,杨戴/社戏__chunk002,same,0.880915
杨戴/孤独者__chunk001,杨戴/祝福__chunk001,same,0.879420
杨戴/孤独者__chunk001,杨戴/祝福__chunk002,same,0.835330
杨戴/孤独者__chunk001,杨戴/祝福__chunk003,same,0.850299
杨戴/孤独者__chunk001,杨戴/祝福__chunk004,same,0.849399
杨戴/孤独者__chunk001,杨戴/离婚__chunk001,same,0.878708
杨戴/孤独者__chunk001,杨戴/离婚__chunk002,same,0.898950
杨戴/孤独者__chunk001,杨戴/肥皂__chunk001,same,0.875221
杨戴/孤独者__chunk001,杨戴/肥皂__chunk002,same,0.865343
杨戴/孤独者__chunk001,杨戴/药__chunk001,same,0.904416
杨戴/孤独者__chunk001,杨戴/药__chunk002,same,0.859753
杨戴/孤独者__chunk001,杨戴/铸剑__chunk001,same,0.891066
杨戴/孤独者__chunk001,杨戴/铸剑__chunk002,same,0.910770
杨戴/孤独者__chunk001,杨戴/铸剑__chunk003,same,0.868128
杨戴/孤独者__chunk001,杨戴/阿Q正传__chunk001,same,0.842344
杨戴/孤独者__chunk001,杨戴/阿Q正传__chunk002,same,0.862587
杨戴/孤独者__chunk001,杨戴/阿Q正传__chunk003,same,0.875032
杨戴/孤独者__chunk001,杨戴/阿Q正传__chunk004,same,0.869731
杨戴/孤独者__chunk001,杨戴/阿Q正传__chunk005,same,0.867165
杨戴/孤独者__chunk001,杨戴/阿Q正传__chunk006,same,0.861360
杨戴/孤独者__chunk001,杨戴/阿Q正传__chunk007,same,0.863291
杨戴/孤独者__chunk001,杨戴/阿Q正传__chunk008,same,0.868419
杨戴/孤独者__chunk001,杨戴/阿Q正传__chunk009,same,0.884725
杨戴/孤独者__chunk001,杨戴/风波__chunk001,same,0.902538
杨戴/孤独者__chunk001,杨戴/风波__chunk002,same,0.909875
杨戴/孤独者__chunk001,蓝/伤逝__chunk001,cross,0.858698
杨戴/孤独者__chunk001,蓝/伤逝__chunk002,cross,0.870769
杨戴/孤独者__chunk001,蓝/伤逝__chunk003,cross,0.859746
杨戴/孤独者__chunk001,蓝/在酒楼上__chunk001,cross,0.904685
杨戴/孤独者__chunk001,蓝/在酒楼上__chunk002,cross,0.846217
杨戴/孤独者__chunk001,蓝/奔月__chunk001,cross,0.908947
杨戴/孤独者__chunk001,蓝/奔月__chunk002,cross,0.910708
杨戴/孤独者__chunk001,蓝/孤独者__chunk001,cross,0.959730
杨戴/孤独者__chunk001,蓝/孤独者__chunk002,cross,0.917134
杨戴/孤独者__chunk001,蓝/孤独者__chunk003,cross,0.838675
杨戴/孤独者__chunk001,蓝/孤独者__chunk004,cross,0.934255
杨戴/孤独者__chunk001,蓝/幸福的家庭__chunk001,cross,0.900737
杨戴/孤独者__chunk001,蓝/故乡__chunk001,cross,0.912802
杨戴/孤独者__chunk001,蓝/故乡__chunk002,cross,0.892322
杨戴/孤独者__chunk001,蓝/明天__chunk001,cross,0.879784
杨戴/孤独者__chunk001,蓝/狂人日记__chunk001,cross,0.851898
杨戴/孤独者__chunk001,蓝/狂人日记__chunk002,cross,0.883228
杨戴/孤独者__chunk001,蓝/社戏__chunk001,cross,0.876552
杨戴/孤独者__chunk001,蓝/社戏__chunk002,cross,0.892403
杨戴/孤独者__chunk001,蓝/祝福__chunk001,cross,0.884523
杨戴/孤独者__chunk001,蓝/祝福__chunk002,cross,0.837131
杨戴/孤独者__chunk001,蓝/祝福__chunk003,cross,0.855925
杨戴/孤独者__chunk001,蓝/离婚__chunk001,cross,0.891165
杨戴/孤独者__chunk001,蓝/离婚__chunk002,cross,0.872928
杨戴/孤独者__chunk001,蓝/肥皂__chunk001,cross,0.915209
杨戴/孤独者__chunk001,蓝/肥皂__chunk002,cross,0.882626
杨戴/孤独者__chunk001,蓝/药__chunk001,cross,0.897868
杨戴/孤独者__chunk001,蓝/铸剑__chunk001,cross,0.915843
杨戴/孤独者__chunk001,蓝/铸剑__chunk002,cross,0.921890
杨戴/孤独者__chunk001,蓝/铸剑__chunk003,cross,0.876592
杨戴/孤独者__chunk001,蓝/阿Q正传__chunk001,cross,0.860214
杨戴/孤独者__chunk001,蓝/阿Q正传__chunk002,cross,0.861135
杨戴/孤独者__chunk001,蓝/阿Q正传__chunk003,cross,0.874349
杨戴/孤独者__chunk001,蓝/阿Q正传__chunk004,cross,0.876147
杨戴/孤独者__chunk001,蓝/阿Q正传__chunk005,cross,0.861759
