,杨戴/伤逝__chunk001,杨戴/伤逝__chunk002,杨戴/伤逝__chunk003,杨戴/伤逝__chunk004,杨戴/伤逝__chunk005,杨戴/伤逝__chunk006,杨戴/伤逝__chunk007,杨戴/在酒楼上__chunk001,杨戴/在酒楼上__chunk002,杨戴/在酒楼上__chunk003,杨戴/在酒楼上__chunk004,杨戴/在酒楼上__chunk005,杨戴/奔月__chunk001,杨戴/奔月__chunk002,杨戴/奔月__chunk003,杨戴/奔月__chunk004,杨戴/孤独者__chunk001,杨戴/孤独者__chunk002,杨戴/孤独者__chunk003,杨戴/孤独者__chunk004,杨戴/孤独者__chunk005,杨戴/孤独者__chunk006,杨戴/孤独者__chunk007,杨戴/孤独者__chunk008,杨戴/幸福的家庭__chunk001,杨戴/幸福的家庭__chunk002,杨戴/幸福的家庭__chunk003,杨戴/故乡__chunk001,杨戴/故乡__chunk002,杨戴/故乡__chunk003,杨戴/故乡__chunk004,杨戴/明天__chunk001,杨戴/明天__chunk002,杨戴/明天__chunk003,杨戴/狂人日记__chunk001,杨戴/狂人日记__chunk002,杨戴/狂人日记__chunk003,杨戴/狂人日记__chunk004,杨戴/社戏__chunk001,杨戴/社戏__chunk002,杨戴/社戏__chunk003,杨戴/社戏__chunk004,杨戴/祝福__chunk001,杨戴/祝福__chunk002,杨戴/祝福__chunk003,杨戴/祝福__chunk004,杨戴/祝福__chunk005,杨戴/祝福__chunk006,杨戴/祝福__chunk007,杨戴/离婚__chunk001,杨戴/离婚__chunk002,杨戴/离婚__chunk003,杨戴/肥皂__chunk001,杨戴/肥皂__chunk002,杨戴/肥皂__chunk003,杨戴/肥皂__chunk004,杨戴/药__chunk001,杨戴/药__chunk002,杨戴/药__chunk003,杨戴/铸剑__chunk001,杨戴/铸剑__chunk002,杨戴/铸剑__chunk003,杨戴/铸剑__chunk004,杨戴/铸剑__chunk005,杨戴/铸剑__chunk006,杨戴/铸剑__chunk007,杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk007,杨戴/阿Q正传__chunk008,杨戴/阿Q正传__chunk009,杨戴/阿Q正传__chunk010,杨戴/阿Q正传__chunk011,杨戴/阿Q正传__chunk012,杨戴/阿Q正传__chunk013,杨戴/阿Q正传__chunk014,杨戴/阿Q正传__chunk015,杨戴/阿Q正传__chunk016,杨戴/阿Q正传__chunk017,杨戴/风波__chunk001,杨戴/风波__chunk002,杨戴/风波__chunk003,蓝/伤逝__chunk001,蓝/伤逝__chunk002,蓝/伤逝__chunk003,蓝/伤逝__chunk004,蓝/伤逝__chunk005,蓝/伤逝__chunk006,蓝/伤逝__chunk007,蓝/在酒楼上__chunk001,蓝/在酒楼上__chunk002,蓝/在酒楼上__chunk003,蓝/在酒楼上__chunk004,蓝/奔月__chunk001,蓝/奔月__chunk002,蓝/奔月__chunk003,蓝/奔月__chunk004,蓝/孤独者__chunk001,蓝/孤独者__chunk002,蓝/孤独者__chunk003,蓝/孤独者__chunk004,蓝/孤独者__chunk005,蓝/孤独者__chunk006,蓝/孤独者__chunk007,蓝/孤独者__chunk008,蓝/幸福的家庭__chunk001,蓝/幸福的家庭__chunk002,蓝/幸福的家庭__chunk003,蓝/故乡__chunk001,蓝/故乡__chunk002,蓝/故乡__chunk003,蓝/明天__chunk001,蓝/明天__chunk002,蓝/狂人日记__chunk001,蓝/狂人日记__chunk002,蓝/狂人日记__chunk003,蓝/社戏__chunk001,蓝/社戏__chunk002,蓝/社戏__chunk003,蓝/社戏__chunk004,蓝/祝福__chunk001,蓝/祝福__chunk002,蓝/祝福__chunk003,蓝/祝福__chunk004,蓝/祝福__chunk005,蓝/祝福__chunk006,蓝/祝福__chunk007,蓝/离婚__chunk001,蓝/离婚__chunk002,蓝/离婚__chunk003,蓝/肥皂__chunk001,蓝/肥皂__chunk002,蓝/肥皂__chunk003,蓝/肥皂__chunk004,蓝/药__chunk001,蓝/药__chunk002,蓝/药__chunk003,蓝/铸剑__chunk001,蓝/铸剑__chunk002,蓝/铸剑__chunk003,蓝/铸剑__chunk004,蓝/铸剑__chunk005,蓝/铸剑__chunk006,蓝/铸剑__chunk007,蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk002,蓝/阿Q正传__chunk003,蓝/阿Q正传__chunk004,蓝/阿Q正传__chunk005,蓝/阿Q正传__chunk006,蓝/阿Q正传__chunk007,蓝/阿Q正传__chunk008,蓝/阿Q正传__chunk009,蓝/阿Q正传__chunk010,蓝/阿Q正传__chunk011,蓝/阿Q正传__chunk012,蓝/阿Q正传__chunk013,蓝/阿Q正传__chunk014,蓝/阿Q正传__chunk015,蓝/阿Q正传__chunk016,蓝/阿Q正传__chunk017,蓝/风波__chunk001,蓝/风波__chunk002,蓝/风波__chunk003
杨戴/肥皂__chunk001,0.990537,1.029440,0.886558,0.976870,1.044045,0.893652,0.971534,1.192357,0.889825,0.957457,0.926331,1.026476,0.828240,0.848830,0.888158,1.010592,0.994503,0.953167,1.003937,0.912921,0.964400,1.232261,1.040086,1.051113,1.195512,1.127235,0.962407,1.080768,1.025095,1.046241,1.128632,0.844447,0.997352,1.158800,1.157711,1.293338,1.134116,1.304174,1.078847,1.111640,1.095857,1.070691,0.977999,1.190652,0.997017,1.109433,0.999932,1.267584,0.936223,1.005534,0.883591,0.832611,0.000000,0.895847,0.794042,0.744801,1.123625,0.934064,0.887197,0.843098,0.920189,1.072465,0.994739,0.941492,1.038444,1.177327,1.106834,1.077799,1.109638,1.172055,0.923791,1.027508,0.981225,1.148909,1.033662,0.995307,1.197282,1.005783,1.001037,1.000372,1.256600,1.080005,1.111596,0.864324,1.055328,0.814458,0.933907,0.937941,1.035129,0.989205,0.942776,0.969200,1.100492,1.010695,0.815348,0.909528,0.861427,0.875491,0.852843,0.858415,1.041519,0.990961,1.037283,0.910296,0.922607,1.041922,0.970732,0.977589,0.961930,1.063891,0.944063,1.200528,0.901557,0.908046,0.976667,0.819050,0.950001,1.047365,1.164052,1.019261,1.051539,1.128542,1.038094,1.095774,0.966155,0.912467,0.909956,0.880036,1.109110,1.113802,1.059509,0.974685,1.017083,0.911450,0.660743,0.832044,0.981803,0.895783,1.142619,0.942653,0.938335,0.908648,0.859872,0.951296,0.919289,0.963817,1.116562,1.142056,1.021634,1.010105,1.194863,1.068581,1.096433,1.045524,1.008600,1.079344,1.008300,1.047160,1.039734,0.959966,1.005498,0.956325,0.993908,0.935795,1.208091,0.893613,0.925887,0.974294
杨戴/肥皂__chunk002,1.136210,1.051072,1.151849,0.990632,0.977221,0.903898,0.939249,1.133134,0.966182,1.033479,1.003048,1.039209,0.890732,0.818075,0.952805,0.945002,1.068787,0.917379,1.044058,0.922238,0.967151,1.039026,0.914421,1.114917,1.221389,1.019814,0.995762,1.105599,1.063729,1.084676,1.089382,0.905014,1.058817,1.294034,1.165577,1.144574,1.028435,1.271279,0.946768,1.016875,1.044392,1.150101,1.087101,1.012891,1.086769,1.029081,1.000889,1.189105,1.049270,0.940305,0.864451,0.915741,0.895847,0.000000,0.970494,0.863113,1.187660,0.969109,1.093015,0.892712,0.999528,1.148694,1.042676,1.062190,1.181952,1.142886,1.019277,1.045580,1.120293,0.974616,1.109488,1.136778,1.038655,1.168272,1.081905,1.049287,1.190353,1.053874,1.086697,1.101928,1.158922,1.085773,1.108994,0.992594,0.954227,0.888786,1.148009,1.124000,1.059475,0.983045,0.960813,1.282063,1.241252,1.114908,1.007569,1.041796,1.020730,0.925750,0.963346,1.074558,1.069957,1.051237,1.075026,1.036482,1.034578,1.069403,1.024869,1.134536,1.058263,1.081167,1.012695,1.286465,1.040599,1.029374,0.984726,1.010117,1.139919,1.186745,1.160738,0.954276,1.082531,1.057571,1.202272,1.234930,1.137330,1.034521,1.073555,0.989534,1.201869,1.101162,1.373742,1.021453,1.074365,1.003573,1.011333,0.776991,1.049400,0.991000,1.312492,1.145675,1.185197,0.943847,0.939201,1.137356,1.021095,1.132736,1.242038,1.261362,1.067830,1.085800,1.269739,1.104890,1.285276,1.115586,1.234688,1.135946,1.059682,1.124402,1.167961,1.087548,1.111317,1.114589,1.107129,1.101327,1.243398,1.024802,0.997544,1.078209
杨戴/肥皂__chunk003,1.102042,1.049412,1.027418,1.074250,1.127807,0.895253,1.100950,1.216887,0.918022,1.113809,1.042365,1.108337,0.927671,0.828492,0.942866,1.041290,1.089795,0.858855,1.126664,0.889806,1.034991,1.217515,1.094085,1.145538,1.087372,1.159893,1.025818,1.086140,1.065351,1.032869,1.026163,1.005741,1.052333,1.184248,1.129080,1.217386,1.030585,1.252589,1.095130,1.069335,1.145233,1.188687,1.095379,1.128608,0.988755,1.141495,1.125364,1.292069,0.961088,0.950743,0.886798,0.738926,0.794042,0.970494,0.000000,0.881160,1.129275,0.901970,0.949905,0.963300,0.936457,1.125657,1.014143,1.067907,1.041707,1.156165,1.109997,1.219511,1.090498,1.226362,1.162925,1.162570,1.099816,1.203388,1.163590,1.027112,1.246315,1.123800,1.017179,1.169152,1.261258,1.143298,1.137073,0.877153,0.980017,0.890561,0.925471,1.089951,1.053790,1.067576,0.980334,1.088378,1.141238,1.146613,0.953431,1.059396,1.078960,0.931599,0.891806,0.991792,1.087738,1.036494,1.064398,0.960919,0.945244,1.113444,0.897815,1.047513,1.004295,1.072991,0.972935,1.179735,1.060949,0.989680,0.960903,0.951617,0.988477,1.049320,1.204990,1.062299,1.106255,1.123971,1.128893,1.139102,1.026073,0.967200,0.973954,1.002965,1.282199,1.113632,1.199738,0.957564,0.979527,0.868775,0.856738,0.956944,0.739867,0.913152,1.188907,0.959153,1.063102,1.099489,0.901781,0.954394,0.905566,1.070791,1.164708,1.217518,1.030849,1.041656,1.222433,1.132341,1.155142,1.147427,1.086947,1.102215,1.058464,0.999606,1.017460,0.993496,1.124303,1.010160,1.106671,1.093407,1.223443,0.873523,0.973539,0.974387
杨戴/肥皂__chunk004,0.924156,0.950493,0.870231,0.957689,0.993794,0.940026,0.899894,1.087718,0.934785,0.985892,0.967992,1.071497,0.848028,0.741557,0.837974,0.949707,1.017032,0.761476,0.995000,0.976909,0.895490,1.135195,0.968940,1.030112,0.977765,0.932171,0.912782,1.018833,0.918614,1.038327,1.015309,0.883261,0.969690,1.174631,1.053618,1.068978,1.170127,1.159594,0.932421,1.046733,0.951839,0.921164,0.913033,1.084517,1.058449,1.052212,1.008970,1.107158,0.945574,0.874913,0.793863,0.814383,0.744801,0.863113,0.881160,0.000000,0.995121,0.879850,0.880884,0.815589,0.777276,0.870936,0.986843,0.877294,1.020342,1.110458,0.938015,1.009010,1.005639,1.086829,1.010004,1.013912,0.840320,1.008213,1.002993,0.991940,1.103767,0.900524,0.922334,1.062399,1.154811,0.971275,1.119827,0.828561,0.952113,0.791263,0.999066,0.938239,0.937996,0.856645,0.931406,0.955080,1.071849,0.977909,0.792870,1.031226,0.935891,0.776608,0.847503,0.815533,0.985061,0.986903,0.962016,0.940273,0.870562,0.938993,1.006926,1.004739,0.920241,0.895957,0.806646,1.044971,0.921701,0.895805,0.852683,0.865366,0.907789,0.992851,0.994370,1.042410,0.820928,0.995430,0.911965,1.068263,0.987455,0.914379,0.995503,0.970120,1.153125,1.068038,1.055070,0.932749,0.889734,0.946386,0.796428,0.933917,0.845381,0.746762,1.057455,0.946354,0.918642,0.919610,0.792801,0.879780,0.914087,0.936004,1.054157,1.149706,0.929522,1.019382,1.100425,1.047692,1.118102,1.024045,0.966158,1.094895,0.908221,0.976597,0.926194,0.882664,0.935465,0.952549,0.953188,0.937853,1.125508,0.792585,0.823255,0.903695
杨戴/药__chunk001,1.135523,1.150495,1.081488,1.259201,1.233621,1.167073,1.132002,1.063438,1.032687,1.263255,1.130476,1.342590,0.945356,1.082768,0.870696,1.077612,0.951856,0.991501,1.218586,1.069628,1.085351,1.307519,0.957934,1.018134,1.292832,1.079790,0.992408,1.039581,1.105067,1.096465,1.121074,0.936298,0.986610,1.240200,1.202416,1.224494,1.204462,1.358253,0.957717,1.209527,1.109715,0.905281,0.935964,1.225426,1.137965,1.119892,1.051236,1.176688,1.183808,1.177811,0.981132,1.085154,1.123625,1.187660,1.129275,0.995121,0.000000,0.714436,0.935164,0.910410,0.935662,0.881774,1.090041,1.107193,0.957540,0.935906,1.244569,1.241181,1.094513,1.251265,1.007367,1.211336,0.982037,1.061945,0.932707,1.124404,1.143222,0.961365,0.917388,1.113276,1.130809,0.982426,1.078405,0.939291,1.121961,0.958204,1.116813,1.188038,1.093173,1.171581,1.155923,1.159303,1.141083,1.028228,0.933890,1.304657,1.085559,1.027520,1.099427,0.839196,1.021633,0.995641,1.009029,1.018325,1.070951,1.209071,1.239692,1.034152,1.003458,1.047915,1.056576,1.251300,1.009357,1.145709,0.987363,1.090066,0.966744,1.223723,1.175418,1.181323,0.996590,1.225914,1.064235,1.005415,1.120285,1.142512,1.074725,1.138614,1.135686,1.137706,1.198270,1.136902,1.094505,1.123110,1.114662,1.077187,1.224512,1.047668,0.893359,0.914971,1.118562,0.942084,0.910395,0.949126,1.041029,1.021682,0.922594,1.236634,1.162218,1.184959,1.186999,1.134109,1.207475,1.112597,1.003010,1.075962,0.936406,1.070333,1.026905,1.017017,0.989977,1.028780,0.889792,1.025059,1.145781,0.937664,1.092208,0.979207
杨戴/药__chunk002,1.106381,1.092979,0.968144,1.170866,1.064659,0.983924,1.084871,1.049025,0.966799,1.173449,1.005734,1.115319,0.842432,0.905336,0.874498,0.955970,0.886983,0.844838,0.973343,0.991376,0.973689,1.261146,0.916277,1.090849,1.187405,1.036864,0.860840,1.029317,0.957699,1.059924,1.066294,0.901137,0.992103,1.297703,1.147384,1.124974,1.180879,1.269294,0.914337,1.110209,0.955149,0.889356,1.042177,1.080201,1.035418,1.095037,1.079090,1.194481,1.097161,0.917734,0.884342,0.815260,0.934064,0.969109,0.901970,0.879850,0.714436,0.000000,0.902758,0.756251,0.825738,0.921826,0.847203,0.867562,0.955238,0.998679,1.082265,1.066953,1.013570,1.063046,0.899120,1.087445,0.811429,1.000874,1.023011,0.973416,1.145694,0.959247,0.964635,0.984148,1.069036,0.864634,1.090313,0.772939,0.964133,0.846851,1.012743,1.009432,1.089258,1.058883,1.005936,1.114070,1.200688,0.940877,0.928818,1.130489,0.932149,0.885195,1.019626,0.812016,1.002309,0.982580,0.909204,0.931353,0.988611,1.000295,0.963103,0.956633,0.934185,1.007804,0.908530,1.082684,0.859860,1.080084,0.921522,0.860269,0.981978,1.142068,1.102840,1.096437,0.972547,1.108526,0.981931,1.030833,1.019036,1.042450,0.867466,1.008750,1.163812,1.032210,1.155828,0.924334,1.053041,0.902277,0.879730,0.964892,1.009588,0.951636,0.875415,0.676876,1.012144,0.822981,0.784671,0.839277,0.763772,0.854548,0.984604,1.089818,1.016030,1.014817,1.141624,0.945290,1.014381,1.074537,0.905952,0.925263,0.852800,0.992727,0.946123,0.933961,0.949418,0.923368,0.818247,0.922565,1.045171,0.825903,0.938856,0.918673
杨戴/药__chunk003,0.961377,1.049263,1.005921,1.070003,1.084801,0.930904,0.974933,0.980469,0.928399,1.079244,0.989363,1.194897,0.961763,0.949224,0.947122,0.902656,0.978463,0.905535,1.001579,0.927060,0.889686,1.303260,0.983553,1.012557,1.220674,1.148031,1.096909,1.056765,0.883439,1.086979,1.052774,0.829198,0.901090,1.050799,1.073488,1.086733,1.118865,1.147609,1.044747,1.041853,0.979844,0.957076,0.886397,1.164338,0.842818,0.875655,0.844085,0.995307,0.977665,1.156001,0.897475,0.881969,0.887197,1.093015,0.949905,0.880884,0.935164,0.902758,0.000000,0.954616,0.970760,0.944259,0.992269,0.950346,0.961598,1.041540,1.181320,1.160981,1.125136,1.192620,0.987862,1.007134,0.996548,1.120666,1.046981,0.961196,1.124196,0.973061,0.827868,0.998708,1.076033,1.028599,1.043895,0.788085,0.913440,0.776713,0.975225,1.083002,1.096667,1.070806,1.039761,0.980669,1.003500,0.933903,0.890190,1.180677,1.017276,0.864559,1.046547,0.936765,1.055286,1.024230,0.994766,0.958680,0.861517,1.114459,1.058225,0.953709,0.961023,1.059148,1.029686,1.216426,0.920436,1.058544,0.995471,0.793112,0.961098,1.089654,1.026178,1.015134,1.021043,1.109739,1.023203,1.017085,0.945881,0.930451,0.886974,0.953148,1.105392,1.037895,1.050421,1.068773,0.940560,0.923224,0.975552,0.953713,1.046574,0.969103,1.085037,1.051454,0.860233,1.043110,0.968796,0.986870,0.936368,0.957234,1.076935,1.078220,1.086211,1.072723,1.181501,1.147079,1.167172,1.025251,1.061956,1.084877,0.961746,1.059247,0.924629,1.014871,0.921938,1.079651,0.971832,1.048894,1.121195,0.758705,0.919745,0.993264
杨戴/铸剑__chunk001,1.172351,1.169702,1.034456,1.016407,1.141847,0.941648,1.086752,1.028479,0.943317,1.023585,1.095020,1.241163,0.882079,0.812777,0.705002,0.946681,0.934530,0.882827,0.940792,1.005029,0.909702,1.193236,0.903766,1.058804,1.130115,0.982978,0.877967,1.032584,0.941071,0.974893,0.988776,0.899245,0.961392,1.293915,1.128418,1.192452,1.182008,1.327721,0.960196,1.084804,0.987863,0.952440,0.871308,1.138034,1.067237,1.108430,1.058997,1.213929,0.886313,0.974511,0.916239,1.001083,0.843098,0.892712,0.963300,0.815589,0.910410,0.756251,0.954616,0.000000,0.750109,0.944432,0.893069,0.893504,1.037233,1.154329,1.058621,1.054980,1.035688,0.979616,0.875801,1.019269,0.728955,1.044613,0.891154,0.976260,1.183397,0.998154,0.884676,0.979241,1.020084,0.891604,0.888179,0.838617,0.912920,0.794169,1.027781,1.085681,0.995508,1.075566,0.917157,1.050965,1.156225,0.870362,0.861711,1.034225,1.044287,0.792975,0.861023,0.740120,0.981615,0.898540,0.859226,0.999251,0.946769,0.976741,0.954097,0.982342,0.877251,1.029394,0.942682,1.065559,0.932800,1.038612,0.939443,0.791774,0.841443,1.184934,1.156621,1.127121,0.887669,1.171438,0.958393,1.043141,0.877442,1.039852,0.964297,0.981248,1.121830,1.061023,1.186869,1.059643,1.028675,1.005735,0.898350,0.987220,0.992645,0.944497,0.937309,0.832290,0.930420,0.521120,0.711738,0.820467,0.863270,0.911057,0.986566,1.112775,0.916727,1.059947,1.097693,0.894920,0.931389,1.034960,0.907177,1.001393,0.838582,1.003999,0.991652,0.885524,0.848744,0.872028,0.812471,0.873737,1.053183,0.787063,0.877352,0.989297
杨戴/铸剑__chunk002,0.991517,1.113629,1.066215,1.088612,1.132875,0.978230,1.020376,1.005045,0.947373,1.159075,1.070407,1.153222,0.831025,0.874627,0.809960,0.932101,0.981963,0.930334,0.968807,0.991110,1.017842,1.283427,0.955413,1.104919,1.171210,0.982397,0.940046,1.024870,0.973251,1.073222,1.026100,0.941459,0.960688,1.286055,1.047105,1.205900,1.226739,1.292040,0.991045,1.097371,0.883482,0.943726,1.019631,1.139114,1.044252,1.134431,1.081236,1.185692,1.022988,0.898918,0.984830,0.889249,0.920189,0.999528,0.936457,0.777276,0.935662,0.825738,0.970760,0.750109,0.000000,0.894071,0.779904,1.026166,0.910867,1.036891,1.086471,1.139247,1.078070,1.097606,0.962250,1.082780,0.844389,1.040647,0.949480,1.008240,1.216208,0.923588,0.978396,1.048688,1.212026,0.929909,1.038376,0.787449,1.041207,0.836755,0.974888,1.072999,1.072910,1.019526,0.996404,1.042774,1.042115,0.898357,0.834468,1.163890,1.114832,0.865706,0.877786,0.798733,0.932303,0.990407,0.914931,0.971054,0.963442,1.043200,1.080630,0.802826,0.914889,1.020172,0.889171,1.037088,0.935449,1.048338,0.749499,0.995783,0.876712,1.042000,1.203944,1.044892,0.891383,0.986548,0.889882,0.975553,0.986047,0.884929,1.067671,1.068464,1.112318,1.098421,1.011742,0.948574,0.899378,0.952486,0.864383,0.960020,1.070368,0.843354,0.939040,0.906695,0.915373,0.840503,0.587156,0.853628,0.765608,0.896913,0.938312,1.031977,0.866055,1.044032,1.116027,1.031369,0.955756,1.018733,0.816140,0.925592,0.880198,1.015417,0.884621,0.845222,0.953787,0.888589,0.897059,0.906804,0.990039,0.824671,0.902853,0.838460
杨戴/铸剑__chunk003,1.113220,1.102416,1.180898,1.216049,1.093560,1.057016,1.082269,1.087902,1.014817,1.274672,1.104455,1.206996,0.897940,0.981785,0.941816,1.006080,0.826709,0.803214,1.137899,1.137035,0.991801,1.291726,0.848646,1.064481,1.199558,1.082167,1.100952,1.150821,1.051333,1.109096,1.130259,0.995116,0.985715,1.243563,1.038067,1.130016,1.224835,1.278176,1.007233,1.042987,0.858490,0.949399,0.964545,1.216328,1.090116,1.139180,1.072897,1.285117,1.198358,1.044492,0.901233,1.056866,1.072465,1.148694,1.125657,0.870936,0.881774,0.921826,0.944259,0.944432,0.894071,0.000000,0.911855,0.894349,0.775298,0.953834,1.157021,1.080869,0.975317,0.992922,1.008207,1.086599,0.887085,0.960630,0.919918,1.007982,1.169009,0.827143,0.923042,0.950329,1.068719,0.993636,1.047592,0.988363,0.992874,0.940558,1.121866,1.059220,1.104744,1.115239,1.074588,1.064336,1.083528,0.957424,0.934690,1.287599,0.936564,0.956032,0.985313,0.822892,1.007751,0.893868,0.873965,1.080061,1.008438,1.066449,1.162736,0.904347,0.894072,1.057335,0.941299,1.165307,0.993707,1.118176,0.914878,0.999894,0.923868,0.957177,1.059789,1.077700,0.969427,1.035140,0.842742,1.065036,1.039761,1.038815,1.030400,1.040518,1.224913,1.175402,1.047988,0.911094,0.923962,1.026389,1.002113,1.051551,1.070561,1.003817,0.930289,0.907326,0.906177,0.963318,0.900457,0.585282,0.892839,0.835258,0.789885,0.991654,1.018150,1.136671,1.067757,1.016288,1.061073,1.036519,0.916217,1.036710,0.881866,0.977301,0.999468,0.853377,0.897118,0.949316,0.810521,1.049835,0.963653,0.968813,0.964226,0.919867
杨戴/铸剑__chunk004,1.132504,1.185622,1.180773,1.221058,1.120497,1.057901,1.155197,1.111691,0.989753,1.205820,1.163318,1.176313,0.964515,0.993409,0.912375,0.991241,0.978122,0.941586,0.947210,1.032461,1.064779,1.238496,1.030327,1.325678,1.236360,1.165334,1.067250,1.164495,1.122169,1.151839,1.163656,0.943191,1.092533,1.355710,1.274525,1.283111,1.149481,1.408589,1.055225,1.118035,1.082511,1.141228,1.069895,1.219403,1.096864,1.219534,1.138982,1.263572,1.044782,0.998689,1.044620,0.989388,0.994739,1.042676,1.014143,0.986843,1.090041,0.847203,0.992269,0.893069,0.779904,0.911855,0.000000,0.946374,1.030927,1.102752,1.070792,1.154133,1.092199,1.142891,0.984333,1.138132,0.994567,1.092837,1.037662,1.029559,1.297742,1.091795,1.017003,1.081774,1.157335,1.026097,1.198092,0.927504,1.107805,1.058667,1.122578,1.075145,1.178324,1.089496,1.020740,1.150839,1.203723,0.967058,0.876399,1.190746,0.976929,0.943111,0.913737,0.852195,0.978560,1.085831,0.943145,0.997096,1.008159,1.038306,0.890710,0.954806,1.119366,1.043231,0.947361,1.174380,1.061468,1.088656,0.952476,0.901567,0.974200,1.193546,1.184856,1.057365,0.962142,1.142922,0.917973,1.055286,0.916451,1.060263,0.918681,1.049297,1.363252,1.215041,1.157643,0.981772,1.005214,0.989160,0.968766,0.997422,1.036308,0.925750,0.992528,0.961830,0.900273,0.932519,0.782865,0.845541,0.585954,0.964353,0.981161,0.962952,0.974806,1.062523,1.166173,1.027840,0.951943,1.018895,0.860597,1.020870,0.933231,1.063211,1.041854,0.938990,1.109695,0.892990,1.013422,1.001632,1.045455,1.019101,0.877540,0.971997
杨戴/铸剑__chunk005,1.118740,1.161067,1.110511,1.214529,1.139990,1.027420,1.133225,1.093659,1.021112,1.101578,1.112669,1.180517,0.917681,0.918136,1.022017,0.991674,0.972024,0.915744,1.077033,1.080868,1.018895,1.229088,1.015692,1.071583,1.200481,1.153635,0.979807,1.093716,1.028485,1.118991,1.195681,1.046691,0.917047,1.256886,1.241123,1.197155,1.129694,1.342318,1.081466,1.126201,0.922860,0.906838,1.080129,1.184170,1.130389,1.097421,1.106852,1.239547,1.106821,1.097841,0.949813,0.991902,0.941492,1.062190,1.067907,0.877294,1.107193,0.867562,0.950346,0.893504,1.026166,0.894349,0.946374,0.000000,0.849310,1.077949,1.254284,1.202775,1.110976,1.196107,1.079125,1.065486,1.029525,1.084266,1.142673,0.977263,1.225729,0.987611,0.985829,1.117934,1.166360,0.923394,1.193177,0.890619,0.997337,0.899015,1.109917,1.207818,1.173727,1.229866,1.186166,1.134011,1.207773,1.095943,1.018132,1.184663,1.126854,0.839108,1.052706,1.054380,1.096693,1.066848,1.075434,1.064464,1.092607,1.226477,1.109136,1.070194,1.059178,1.141449,0.937155,1.145296,1.111288,1.209314,1.121714,1.006461,1.002365,1.193067,1.134884,1.119494,1.065590,1.205099,1.038232,1.135782,1.133381,1.132784,1.098032,1.109585,1.217578,1.218181,1.203457,0.978218,1.184307,0.928922,0.977067,1.019977,1.085285,1.070765,1.101574,0.997526,1.150108,0.955805,0.954851,0.961959,0.952334,0.631684,0.920267,1.193850,1.110487,1.154478,1.226656,1.113114,1.110694,1.106136,1.135661,1.053307,1.073124,1.095368,1.102675,1.088080,1.128563,1.012276,1.006910,1.091792,1.211142,0.904545,1.035819,1.014239
杨戴/铸剑__chunk006,1.069727,1.203734,1.245856,1.307316,1.191430,1.165298,1.192979,0.997255,1.132165,1.366133,1.213059,1.279809,0.891413,1.011046,0.932151,1.053098,0.950647,0.895742,1.233473,1.100720,1.129178,1.429247,1.076443,1.194929,1.255435,1.160136,1.074108,1.160265,1.225546,1.284346,1.222307,0.979840,0.967080,1.320776,1.106060,1.277546,1.234288,1.293993,1.091738,1.158952,0.922273,1.015375,1.014236,1.306488,1.170698,1.177008,1.082696,1.244259,1.265029,1.075844,0.994731,1.044753,1.038444,1.181952,1.041707,1.020342,0.957540,0.955238,0.961598,1.037233,0.910867,0.775298,1.030927,0.849310,0.000000,0.955892,1.289644,1.266856,1.128353,1.214129,1.148359,1.148687,0.983147,1.109000,1.077305,0.951861,1.300896,1.015381,1.049299,1.108856,1.200613,1.021644,1.131370,0.981248,1.026116,1.009202,1.035490,1.217511,1.143674,1.206032,1.219332,1.148713,1.231362,0.965663,0.998652,1.286812,1.219299,0.927035,1.120613,0.893686,1.046419,0.964313,1.017964,1.092047,1.115386,1.180614,1.285707,0.925943,1.075365,1.085962,1.034917,1.202545,1.036818,1.228748,1.053457,1.024224,0.990590,1.114844,1.191674,1.105623,1.037848,1.164891,0.973498,1.017397,1.156235,1.209346,1.059604,1.119868,1.214048,1.105826,1.125988,0.931595,1.021233,1.028897,1.025610,1.074816,1.124230,1.032411,0.990850,0.992846,1.030927,1.033415,0.955969,0.820024,0.946028,0.741134,0.668222,1.010210,1.059309,1.217399,1.129936,1.108854,1.202644,1.131584,1.017707,1.017253,1.006316,1.022288,1.008341,0.984022,1.097265,1.053837,0.921546,1.178465,1.166421,0.887912,0.977313,0.877065
