,杨戴/伤逝__chunk001,杨戴/伤逝__chunk002,杨戴/伤逝__chunk003,杨戴/伤逝__chunk004,杨戴/伤逝__chunk005,杨戴/伤逝__chunk006,杨戴/伤逝__chunk007,杨戴/在酒楼上__chunk001,杨戴/在酒楼上__chunk002,杨戴/在酒楼上__chunk003,杨戴/在酒楼上__chunk004,杨戴/在酒楼上__chunk005,杨戴/奔月__chunk001,杨戴/奔月__chunk002,杨戴/奔月__chunk003,杨戴/奔月__chunk004,杨戴/孤独者__chunk001,杨戴/孤独者__chunk002,杨戴/孤独者__chunk003,杨戴/孤独者__chunk004,杨戴/孤独者__chunk005,杨戴/孤独者__chunk006,杨戴/孤独者__chunk007,杨戴/孤独者__chunk008,杨戴/幸福的家庭__chunk001,杨戴/幸福的家庭__chunk002,杨戴/幸福的家庭__chunk003,杨戴/故乡__chunk001,杨戴/故乡__chunk002,杨戴/故乡__chunk003,杨戴/故乡__chunk004,杨戴/明天__chunk001,杨戴/明天__chunk002,杨戴/明天__chunk003,杨戴/狂人日记__chunk001,杨戴/狂人日记__chunk002,杨戴/狂人日记__chunk003,杨戴/狂人日记__chunk004,杨戴/社戏__chunk001,杨戴/社戏__chunk002,杨戴/社戏__chunk003,杨戴/社戏__chunk004,杨戴/祝福__chunk001,杨戴/祝福__chunk002,杨戴/祝福__chunk003,杨戴/祝福__chunk004,杨戴/祝福__chunk005,杨戴/祝福__chunk006,杨戴/祝福__chunk007,杨戴/离婚__chunk001,杨戴/离婚__chunk002,杨戴/离婚__chunk003,杨戴/肥皂__chunk001,杨戴/肥皂__chunk002,杨戴/肥皂__chunk003,杨戴/肥皂__chunk004,杨戴/药__chunk001,杨戴/药__chunk002,杨戴/药__chunk003,杨戴/铸剑__chunk001,杨戴/铸剑__chunk002,杨戴/铸剑__chunk003,杨戴/铸剑__chunk004,杨戴/铸剑__chunk005,杨戴/铸剑__chunk006,杨戴/铸剑__chunk007,杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk007,杨戴/阿Q正传__chunk008,杨戴/阿Q正传__chunk009,杨戴/阿Q正传__chunk010,杨戴/阿Q正传__chunk011,杨戴/阿Q正传__chunk012,杨戴/阿Q正传__chunk013,杨戴/阿Q正传__chunk014,杨戴/阿Q正传__chunk015,杨戴/阿Q正传__chunk016,杨戴/阿Q正传__chunk017,杨戴/风波__chunk001,杨戴/风波__chunk002,杨戴/风波__chunk003,蓝/伤逝__chunk001,蓝/伤逝__chunk002,蓝/伤逝__chunk003,蓝/伤逝__chunk004,蓝/伤逝__chunk005,蓝/伤逝__chunk006,蓝/伤逝__chunk007,蓝/在酒楼上__chunk001,蓝/在酒楼上__chunk002,蓝/在酒楼上__chunk003,蓝/在酒楼上__chunk004,蓝/奔月__chunk001,蓝/奔月__chunk002,蓝/奔月__chunk003,蓝/奔月__chunk004,蓝/孤独者__chunk001,蓝/孤独者__chunk002,蓝/孤独者__chunk003,蓝/孤独者__chunk004,蓝/孤独者__chunk005,蓝/孤独者__chunk006,蓝/孤独者__chunk007,蓝/孤独者__chunk008,蓝/幸福的家庭__chunk001,蓝/幸福的家庭__chunk002,蓝/幸福的家庭__chunk003,蓝/故乡__chunk001,蓝/故乡__chunk002,蓝/故乡__chunk003,蓝/明天__chunk001,蓝/明天__chunk002,蓝/狂人日记__chunk001,蓝/狂人日记__chunk002,蓝/狂人日记__chunk003,蓝/社戏__chunk001,蓝/社戏__chunk002,蓝/社戏__chunk003,蓝/社戏__chunk004,蓝/祝福__chunk001,蓝/祝福__chunk002,蓝/祝福__chunk003,蓝/祝福__chunk004,蓝/祝福__chunk005,蓝/祝福__chunk006,蓝/祝福__chunk007,蓝/离婚__chunk001,蓝/离婚__chunk002,蓝/离婚__chunk003,蓝/肥皂__chunk001,蓝/肥皂__chunk002,蓝/肥皂__chunk003,蓝/肥皂__chunk004,蓝/药__chunk001,蓝/药__chunk002,蓝/药__chunk003,蓝/铸剑__chunk001,蓝/铸剑__chunk002,蓝/铸剑__chunk003,蓝/铸剑__chunk004,蓝/铸剑__chunk005,蓝/铸剑__chunk006,蓝/铸剑__chunk007,蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk002,蓝/阿Q正传__chunk003,蓝/阿Q正传__chunk004,蓝/阿Q正传__chunk005,蓝/阿Q正传__chunk006,蓝/阿Q正传__chunk007,蓝/阿Q正传__chunk008,蓝/阿Q正传__chunk009,蓝/阿Q正传__chunk010,蓝/阿Q正传__chunk011,蓝/阿Q正传__chunk012,蓝/阿Q正传__chunk013,蓝/阿Q正传__chunk014,蓝/阿Q正传__chunk015,蓝/阿Q正传__chunk016,蓝/阿Q正传__chunk017,蓝/风波__chunk001,蓝/风波__chunk002,蓝/风波__chunk003
杨戴/药__chunk001,1.135525,1.150491,1.081487,1.259206,1.233621,1.167075,1.132004,1.063436,1.032682,1.263254,1.130475,1.342589,0.945353,1.082768,0.870693,1.077610,0.951858,0.991500,1.218591,1.069632,1.085351,1.307516,0.957938,1.018132,1.292834,1.079792,0.992401,1.039577,1.105070,1.096467,1.121070,0.936279,0.986604,1.240199,1.202418,1.224493,1.204461,1.358252,0.957716,1.209525,1.109717,0.905282,0.935967,1.225427,1.137966,1.119885,1.051240,1.176689,1.183800,1.177800,0.981137,1.085153,1.123622,1.187661,1.129274,0.995120,0.000000,0.714436,0.935159,0.910413,0.935665,0.881774,1.090045,1.107192,0.957539,0.935906,1.244568,1.241185,1.094514,1.251267,1.007369,1.211341,0.982041,1.061945,0.932708,1.124398,1.143219,0.961361,0.917390,1.113271,1.130813,0.982422,1.078404,0.939290,1.121954,0.958205,1.116818,1.188033,1.093175,1.171584,1.155921,1.159305,1.141087,1.028228,0.933883,1.304653,1.085560,1.027517,1.099431,0.839191,1.021625,0.995644,1.009032,1.018324,1.070953,1.209076,1.239693,1.034149,1.003458,1.047909,1.056570,1.251301,1.009357,1.145702,0.987364,1.090063,0.966748,1.223722,1.175413,1.181319,0.996588,1.225915,1.064237,1.005417,1.121850,1.142511,1.074719,1.138603,1.135681,1.137701,1.198268,1.136884,1.094497,1.123109,1.114666,1.077187,1.224504,1.047671,0.893365,0.914970,1.118566,0.942085,0.910392,0.949132,1.041031,1.021684,0.922587,1.236635,1.162223,1.184962,1.186996,1.134103,1.207465,1.112602,1.003012,1.075964,0.936409,1.070331,1.026907,1.017020,0.989977,1.028782,0.889793,1.025058,1.145781,0.937664,1.092204,0.979201
杨戴/药__chunk002,1.106380,1.092976,0.968145,1.170869,1.064661,0.983928,1.084874,1.049024,0.966794,1.173450,1.005734,1.115320,0.842431,0.905339,0.874495,0.955969,0.886982,0.844835,0.973347,0.991381,0.973688,1.261146,0.916281,1.090848,1.187408,1.036868,0.860832,1.029315,0.957702,1.059928,1.066290,0.901117,0.992093,1.297701,1.147387,1.124975,1.180880,1.269294,0.914338,1.110207,0.955152,0.889357,1.042179,1.080200,1.035416,1.095029,1.079093,1.194479,1.097152,0.917721,0.884343,0.815257,0.934062,0.969113,0.901967,0.879851,0.714436,0.000000,0.902749,0.756254,0.825743,0.921828,0.847205,0.867560,0.955235,0.998678,1.082266,1.066955,1.013573,1.063048,0.899123,1.087447,0.811434,1.000873,1.023012,0.973408,1.145693,0.959245,0.964638,0.984145,1.069038,0.864631,1.090313,0.772938,0.964122,0.846850,1.012745,1.009428,1.089261,1.058888,1.005936,1.114073,1.200692,0.940876,0.928812,1.130487,0.932151,0.885192,1.019631,0.812010,1.002304,0.982580,0.909205,0.931351,0.988611,1.000300,0.963103,0.956628,0.934187,1.007796,0.908523,1.082683,0.859860,1.080076,0.921521,0.860265,0.981980,1.142069,1.102837,1.096431,0.972545,1.108528,0.981934,1.030834,1.020700,1.042446,0.867457,1.008738,1.163804,1.032203,1.155825,0.924314,1.053030,0.902273,0.879732,0.964895,1.009580,0.951638,0.875419,0.676876,1.012148,0.822983,0.784671,0.839281,0.763775,0.854552,0.984594,1.089816,1.016032,1.014819,1.141619,0.945283,1.014369,1.074541,0.905955,0.925267,0.852803,0.992723,0.946122,0.933962,0.949419,0.923369,0.818248,0.922566,1.045172,0.825900,0.938850,0.918666
杨戴/药__chunk003,0.961374,1.049250,1.005912,1.069999,1.084793,0.930898,0.974927,0.980457,0.928385,1.079234,0.989353,1.194888,0.961752,0.949217,0.947124,0.902645,0.978461,0.905537,1.001575,0.927055,0.889675,1.303251,0.983547,1.012546,1.220667,1.148025,1.096912,1.056753,0.883432,1.086974,1.052761,0.829190,0.901091,1.050803,1.073480,1.086723,1.118856,1.147596,1.044739,1.041840,0.979837,0.957072,0.886396,1.164336,0.842817,0.875658,0.844080,0.995307,0.977666,1.155998,0.897468,0.881969,0.887185,1.093009,0.949904,0.880875,0.935159,0.902749,0.000000,0.954609,0.970754,0.944250,0.992269,0.950343,0.961599,1.041539,1.181312,1.160976,1.125130,1.192612,0.987854,1.007130,0.996542,1.120668,1.046972,0.961198,1.124185,0.973049,0.827864,0.998693,1.076030,1.028585,1.043885,0.788074,0.913440,0.776711,0.975219,1.082989,1.096660,1.070800,1.039751,0.980662,1.003493,0.933891,0.890173,1.180665,1.017268,0.864547,1.046544,0.936768,1.055270,1.024229,0.994764,0.958678,0.861514,1.114453,1.058223,0.953708,0.961014,1.059151,1.029690,1.216425,0.920426,1.058546,0.995471,0.793111,0.961092,1.089644,1.026163,1.015138,1.021032,1.109731,1.023197,1.017082,0.942998,0.930453,0.886975,0.953145,1.105394,1.037899,1.050426,1.068763,0.940559,0.923222,0.975546,0.953706,1.046576,0.969095,1.085034,1.051446,0.860228,1.043103,0.968785,0.986868,0.936360,0.957229,1.076937,1.078225,1.086207,1.072718,1.181504,1.147083,1.167170,1.025246,1.061947,1.084871,0.961738,1.059249,0.924627,1.014866,0.921928,1.079648,0.971823,1.048885,1.121184,0.758703,0.919750,0.993268
杨戴/铸剑__chunk001,1.172350,1.169700,1.034459,1.016410,1.141851,0.941652,1.086755,1.028479,0.943314,1.023586,1.095020,1.241165,0.882079,0.812780,0.705000,0.946680,0.934530,0.882825,0.940796,1.005035,0.909701,1.193238,0.903769,1.058804,1.130118,0.982982,0.877960,1.032582,0.941073,0.974896,0.988772,0.899225,0.961383,1.293914,1.128421,1.192454,1.182010,1.327721,0.960198,1.084802,0.987865,0.952441,0.871307,1.138033,1.067236,1.108422,1.059000,1.213928,0.886303,0.974497,0.916241,1.001081,0.843097,0.892717,0.963298,0.815591,0.910413,0.756254,0.954609,0.000000,0.750113,0.944434,0.893070,0.893503,1.037229,1.154327,1.058623,1.054982,1.035692,0.979618,0.875804,1.019270,0.728961,1.044613,0.891155,0.976253,1.183396,0.998152,0.884678,0.979238,1.020086,0.891602,0.888181,0.838618,0.912910,0.794168,1.027784,1.085678,0.995512,1.075571,0.917157,1.050968,1.156229,0.870362,0.861706,1.034223,1.044290,0.792972,0.861028,0.740115,0.981609,0.898540,0.859226,0.999250,0.946770,0.976744,0.954097,0.982338,0.877252,1.029387,0.942676,1.065559,0.932801,1.038604,0.939443,0.791771,0.841445,1.184935,1.156619,1.127116,0.887669,1.171442,0.958396,1.043142,0.878926,1.039848,0.964287,0.981235,1.121822,1.061018,1.186866,1.059623,1.028664,1.005732,0.898352,0.987224,0.992638,0.944499,0.937312,0.832292,0.930423,0.521120,0.711737,0.820469,0.863272,0.911062,0.986556,1.112772,0.916728,1.059951,1.097690,0.894914,0.931378,1.034963,0.907179,1.001398,0.838586,1.003996,0.991652,0.885525,0.848745,0.872029,0.812473,0.873737,1.053183,0.787060,0.877346,0.989291
杨戴/铸剑__chunk002,0.991516,1.113630,1.066219,1.088615,1.132881,0.978234,1.020381,1.005048,0.947372,1.159077,1.070410,1.153225,0.831028,0.874633,0.809958,0.932103,0.981964,0.930332,0.968810,0.991113,1.017844,1.283430,0.955418,1.104923,1.171217,0.982405,0.940039,1.024870,0.973257,1.073230,1.026098,0.941441,0.960679,1.286052,1.047109,1.205902,1.226741,1.292039,0.991052,1.097372,0.883485,0.943728,1.019632,1.139112,1.044249,1.134422,1.081240,1.185689,1.022979,0.898903,0.984831,0.889246,0.920190,0.999533,0.936453,0.777279,0.935665,0.825743,0.970754,0.750113,0.000000,0.894076,0.779901,1.026166,0.910863,1.036890,1.086474,1.139248,1.078075,1.097610,0.962254,1.082781,0.844393,1.040647,0.949483,1.008234,1.216212,0.923589,0.978398,1.048687,1.212028,0.929911,1.038380,0.787454,1.041197,0.836754,0.974890,1.073001,1.072913,1.019529,0.996407,1.042780,1.042121,0.898361,0.834466,1.163891,1.114841,0.865708,0.877791,0.798728,0.932300,0.990408,0.914931,0.971051,0.963443,1.043205,1.080631,0.802823,0.914896,1.020167,0.889166,1.037088,0.935454,1.048330,0.749497,0.995781,0.876714,1.042001,1.203945,1.044885,0.891387,0.986553,0.889889,0.975554,0.987685,0.884923,1.067664,1.068454,1.112308,1.098415,1.011737,0.948553,0.899365,0.952485,0.864386,0.960027,1.070360,0.843359,0.939045,0.906701,0.915377,0.840508,0.587156,0.853629,0.765613,0.896918,0.938301,1.031973,0.866053,1.044034,1.116024,1.031361,0.955742,1.018737,0.816145,0.925597,0.880201,1.015415,0.884619,0.845222,0.953792,0.888590,0.897066,0.906808,0.990041,0.824669,0.902845,0.838453
杨戴/铸剑__chunk003,1.113218,1.102418,1.180902,1.216050,1.093566,1.057019,1.082274,1.087905,1.014818,1.274678,1.104459,1.207003,0.897943,0.981790,0.941811,1.006085,0.826707,0.803210,1.137902,1.137040,0.991804,1.291731,0.848649,1.064486,1.199566,1.082176,1.100944,1.150825,1.051338,1.109106,1.130259,0.995097,0.985703,1.243559,1.038071,1.130021,1.224842,1.278181,1.007239,1.042991,0.858491,0.949398,0.964541,1.216327,1.090113,1.139171,1.072899,1.285114,1.198348,1.044478,0.901233,1.056862,1.072469,1.148697,1.125654,0.870941,0.881774,0.921828,0.944250,0.944434,0.894076,0.000000,0.911854,0.894346,0.775291,0.953831,1.157026,1.080868,0.975319,0.992925,1.008211,1.086598,0.887086,0.960628,0.919921,1.007974,1.169013,0.827146,0.923043,0.950330,1.068720,0.993638,1.047596,0.988370,0.992861,0.940557,1.121866,1.059222,1.104746,1.115242,1.074592,1.064339,1.083529,0.957426,0.934689,1.287600,0.936569,0.956033,0.985316,0.822884,1.007749,0.893863,0.873960,1.080058,1.008437,1.066450,1.162735,0.904339,0.894079,1.057326,0.941291,1.165305,0.993712,1.118167,0.914876,0.999889,0.923866,0.957180,1.059791,1.077694,0.969429,1.035143,0.842745,1.065035,1.041247,1.038809,1.030390,1.040505,1.224904,1.175395,1.047982,0.911073,0.923949,1.026386,1.002113,1.051557,1.070550,1.003818,0.930288,0.907329,0.906176,0.963321,0.900461,0.585278,0.892841,0.835260,0.789870,0.991646,1.018148,1.136672,1.067750,1.016278,1.061059,1.036522,0.916216,1.036712,0.881866,0.977295,0.999464,0.853374,0.897122,0.949314,0.810523,1.049840,0.963655,0.968808,0.964219,0.919858
杨戴/铸剑__chunk004,1.132510,1.185617,1.180772,1.221062,1.120496,1.057902,1.155197,1.111688,0.989747,1.205816,1.163315,1.176311,0.964511,0.993409,0.912378,0.991238,0.978128,0.941588,0.947210,1.032461,1.064775,1.238492,1.030329,1.325677,1.236360,1.165335,1.067249,1.164487,1.122167,1.151839,1.163648,0.943179,1.092530,1.355713,1.274523,1.283105,1.149476,1.408583,1.055225,1.118029,1.082512,1.141233,1.069901,1.219407,1.096867,1.219533,1.138987,1.263576,1.044778,0.998680,1.044621,0.989392,0.994736,1.042677,1.014147,0.986840,1.090045,0.847205,0.992269,0.893070,0.779901,0.911854,0.000000,0.946380,1.030930,1.102757,1.070788,1.154133,1.092200,1.142888,0.984331,1.138134,0.994567,1.092843,1.037658,1.029560,1.297739,1.091790,1.017005,1.081768,1.157340,1.026093,1.198090,0.927503,1.107801,1.058674,1.122580,1.075141,1.178324,1.089497,1.020737,1.150839,1.203722,0.967056,0.876392,1.190741,0.976931,0.943107,0.913740,0.852196,0.978551,1.085837,0.943150,0.997099,1.008167,1.038307,0.890715,0.954808,1.119367,1.043230,0.947364,1.174384,1.061467,1.088653,0.952480,0.901571,0.974201,1.193542,1.184850,1.057365,0.962140,1.142921,0.917975,1.055290,0.918107,1.060264,0.918679,1.049292,1.363250,1.215041,1.157645,0.981757,1.005209,0.989164,0.968769,0.997422,1.036305,0.925749,0.992533,0.961831,0.900276,0.932518,0.782861,0.845545,0.585953,0.964355,0.981155,0.962953,0.974809,1.062525,1.166175,1.027837,0.951935,1.018897,0.860596,1.020872,0.933231,1.063216,1.041859,0.938993,1.109695,0.892993,1.013422,1.001630,1.045450,1.019106,0.877539,0.971996
杨戴/铸剑__chunk005,1.118744,1.161058,1.110507,1.214531,1.139986,1.027417,1.133223,1.093654,1.021103,1.101574,1.112663,1.180513,0.917674,0.918134,1.022017,0.991668,0.972029,0.915746,1.077036,1.080870,1.018890,1.229084,1.015692,1.071577,1.200480,1.153635,0.979804,1.093709,1.028484,1.118990,1.195674,1.046676,0.917043,1.256887,1.241122,1.197152,1.129690,1.342314,1.081463,1.126195,0.922858,0.906839,1.080135,1.184174,1.130393,1.097417,1.106853,1.239551,1.106814,1.097833,0.949813,0.991903,0.941486,1.062189,1.067908,0.877290,1.107192,0.867560,0.950343,0.893503,1.026166,0.894346,0.946380,0.000000,0.849312,1.077951,1.254281,1.202777,1.110975,1.196107,1.079125,1.065490,1.029526,1.084269,1.142671,0.977260,1.225722,0.987604,0.985829,1.117925,1.166362,0.923386,1.193174,0.890614,0.997331,0.899017,1.109918,1.207811,1.173725,1.229867,1.186163,1.134011,1.207773,1.095940,1.018121,1.184655,1.126852,0.839100,1.052707,1.054379,1.096682,1.066855,1.075439,1.064465,1.092611,1.226478,1.109140,1.070195,1.059175,1.141446,0.937152,1.145300,1.111285,1.209310,1.121717,1.006461,1.002366,1.193064,1.134876,1.119492,1.065585,1.205097,1.038232,1.135783,1.134998,1.132784,1.098028,1.109576,1.217575,1.218179,1.203458,0.978204,1.184301,0.928925,0.977068,1.019974,1.085280,1.070763,1.101577,0.997523,1.150110,0.955804,0.954845,0.961963,0.952333,0.631681,0.920262,1.193853,1.110490,1.154478,1.226657,1.113112,1.110687,1.106138,1.135659,1.053307,1.073123,1.095368,1.102679,1.088082,1.128560,1.012277,1.006908,1.091787,1.211136,0.904546,1.035816,1.014237
杨戴/铸剑__chunk006,1.069728,1.203723,1.245850,1.307314,1.191425,1.165296,1.192975,0.997247,1.132154,1.366128,1.213051,1.279803,0.891405,1.011043,0.932155,1.053090,0.950649,0.895747,1.233472,1.100717,1.129171,1.429241,1.076440,1.194923,1.255432,1.160134,1.074108,1.160257,1.225543,1.284344,1.222297,0.979830,0.967078,1.320781,1.106055,1.277541,1.234283,1.293985,1.091734,1.158944,0.922268,1.015374,1.014239,1.306490,1.170702,1.177008,1.082695,1.244263,1.265028,1.075839,0.994728,1.044758,1.038435,1.181949,1.041709,1.020336,0.957539,0.955235,0.961599,1.037229,0.910863,0.775291,1.030930,0.849312,0.000000,0.955893,1.289639,1.266853,1.128350,1.214124,1.148355,1.148688,0.983145,1.109005,1.077299,0.951862,1.300889,1.015372,1.049298,1.108844,1.200613,1.021635,1.131363,0.981243,1.026113,1.009204,1.035487,1.217502,1.143670,1.206030,1.219325,1.148709,1.231358,0.965656,0.998640,1.286802,1.219296,0.927024,1.120614,0.893688,1.046406,0.964316,1.017965,1.092049,1.115388,1.180611,1.285709,0.925945,1.075360,1.085963,1.034920,1.202548,1.036811,1.228748,1.053460,1.024228,0.990587,1.114837,1.191667,1.105625,1.037841,1.164886,0.973494,1.017398,1.153418,1.209350,1.059603,1.119865,1.214047,1.105826,1.125991,0.931583,1.021228,1.028901,1.025608,1.074813,1.124230,1.032405,0.990850,0.992842,1.030926,1.033409,0.955961,0.820023,0.946023,0.741128,0.668218,1.010213,1.059309,1.217397,1.129939,1.108854,1.202639,1.131584,1.017701,1.017251,1.006311,1.022293,1.008341,0.984021,1.097259,1.053837,0.921540,1.178460,1.166412,0.887914,0.977315,0.877065
杨戴/铸剑__chunk007,1.174514,1.181322,1.178680,1.128265,1.245587,1.107882,1.176355,1.015273,1.118282,1.283400,1.132447,1.191081,0.997524,1.216051,1.222698,1.095277,0.824425,0.934210,1.153479,1.140554,1.067184,1.247174,1.059240,1.095427,1.294694,1.154835,1.250870,1.133613,1.155685,1.231984,1.148233,1.098888,0.998833,1.268308,1.233653,1.354882,1.312603,1.283387,1.037307,0.999014,0.921750,0.993135,1.063411,1.131168,1.149594,1.195058,1.070577,1.179952,1.302549,1.249036,1.091516,1.110290,1.177321,1.142885,1.156168,1.110454,0.935906,0.998678,1.041539,1.154327,1.036890,0.953831,1.102757,1.077951,0.955893,0.000000,1.176546,1.259391,1.245147,1.231619,1.099756,1.157849,1.160833,1.190386,1.092194,1.053088,1.163233,1.042164,0.968707,1.089345,1.264142,1.138141,1.190878,0.923298,1.101365,0.990606,1.179599,1.141720,1.161228,1.131595,1.266932,1.187086,1.193141,1.053700,1.092654,1.374591,1.221561,1.201196,1.183026,1.084914,1.296445,1.022205,1.070624,1.056001,1.109580,1.207451,1.162839,1.038651,1.069005,1.137354,1.119107,1.426987,1.067804,1.278629,0.992866,1.053299,1.033556,1.179395,1.256763,1.164778,1.053005,1.084360,0.968510,1.205352,1.160929,1.054453,1.047987,1.064935,1.231116,1.259956,1.102453,1.114608,1.067248,1.221337,1.174765,1.078562,1.264405,1.148973,1.162532,1.149601,1.123919,1.129789,1.051443,1.003641,0.986256,1.067020,0.894535,0.696734,1.207994,1.121180,1.235262,1.218625,1.264822,1.010175,1.101296,1.037704,1.068695,1.015389,0.938037,1.112918,1.003740,1.122007,1.129082,1.249076,1.281723,0.965257,1.173701,0.991683
杨戴/阿Q正传__chunk001,1.236902,1.246074,1.156849,1.204699,1.218187,1.147717,1.123281,1.176681,1.099231,1.100100,1.155026,1.203903,1.096555,1.011855,1.095290,1.211126,1.030679,0.897127,1.048015,1.112328,1.062510,0.989251,1.125661,1.200772,1.150800,1.089965,1.192728,1.118152,1.156776,1.178842,1.200015,1.094831,1.238734,1.514008,1.193631,1.172945,1.123432,1.108264,1.028186,1.144653,1.249418,1.301088,1.115391,0.983363,1.105114,1.138962,1.174880,1.313615,1.260184,1.098924,1.106704,0.925675,1.106836,1.019278,1.109992,0.938016,1.244568,1.082266,1.181312,1.058623,1.086474,1.157026,1.070788,1.254281,1.289639,1.176546,0.000000,0.826027,0.903506,0.937168,0.998779,0.907522,0.944108,1.019291,1.063471,0.876173,0.957174,1.058227,1.072752,1.102820,1.027815,1.080038,1.091300,1.103877,1.162291,1.085851,1.208284,1.125265,1.126194,1.188199,1.112450,1.257739,1.293688,1.095007,1.087517,1.320201,1.182582,1.142666,1.013499,1.079352,1.284971,1.007534,1.166726,1.159960,1.195205,1.204558,1.083894,1.127716,1.169878,1.121322,1.027834,1.403408,1.136291,1.198252,1.115235,1.051397,1.198601,1.182247,1.157761,1.150661,1.084020,1.207341,1.182396,1.321855,1.107413,1.046043,1.176217,1.185586,1.403008,1.365715,1.372382,1.164141,1.228203,1.120082,1.203862,1.200343,1.146449,1.123594,1.282941,1.148275,1.221350,1.174489,0.996780,1.083822,1.051512,1.235917,1.286243,1.223819,0.629425,0.897593,1.157970,1.004133,1.196446,0.932996,1.127028,1.020655,1.075849,0.921355,0.997985,1.052267,1.069218,1.019632,1.036738,1.063268,1.221017,1.159370,1.112582,1.243844
杨戴/阿Q正传__chunk002,1.126160,1.265846,1.168027,1.150883,0.994190,1.117047,1.182879,1.213065,1.089501,1.164387,1.111271,1.250163,1.177753,1.067532,1.200547,1.185516,1.029667,0.932387,1.083517,1.204006,0.915057,1.090549,1.100703,1.153464,1.205892,1.005665,1.233559,1.124177,1.081036,1.391518,1.173011,1.021146,1.161803,1.406805,1.181151,1.207691,1.197834,1.278956,1.068555,1.050499,1.231965,1.253535,1.085735,0.952193,1.147572,1.205005,1.259805,1.146606,1.166254,1.053581,1.106471,0.994884,1.077796,1.045581,1.219510,1.009008,1.241185,1.066955,1.160976,1.054982,1.139248,1.080868,1.154133,1.202777,1.266853,1.259391,0.826027,0.000000,0.880640,0.966767,1.018230,0.915395,0.852505,1.027825,0.913730,1.003954,1.003889,0.937879,1.009404,1.040761,1.061805,1.092570,1.116631,1.184055,0.998198,1.087715,1.134898,1.093470,1.163670,1.064901,1.030572,1.227349,1.181887,1.145214,1.133383,1.294906,1.178573,1.131662,1.117807,1.116904,1.447603,1.064063,1.053024,1.048178,1.114614,1.092367,1.178896,1.110366,1.204298,1.184472,1.094327,1.528096,1.125881,1.366940,1.205628,1.062311,1.290680,1.121246,1.135870,1.205625,1.056869,1.127749,1.189077,1.322419,1.059062,1.103396,1.235512,1.284477,1.438843,1.320267,1.365125,1.170069,1.266694,1.207519,1.202394,1.178338,1.204721,1.270066,1.313620,1.246234,1.162177,1.094669,1.040679,1.094547,1.043339,1.222510,1.285281,1.260680,0.856881,0.738432,1.070478,0.959639,1.104841,1.036266,1.092089,0.990711,0.936609,1.006167,1.002057,1.074819,0.976897,0.971403,0.997980,1.065617,1.188248,1.158256,1.122952,1.251180
杨戴/阿Q正传__chunk003,1.060597,1.174444,1.142759,1.179143,1.122319,1.155695,1.177593,1.242763,1.152483,1.227802,1.139041,1.303455,1.018341,1.060438,1.056599,1.139223,0.905405,0.854882,1.169394,1.245920,1.008149,1.247612,1.012905,1.183346,1.199547,1.129045,1.058024,1.121850,1.245287,1.209380,1.218102,1.101475,1.193185,1.366458,1.284228,1.299557,1.219778,1.399588,1.145284,1.135796,1.155767,1.179497,1.080346,1.112915,1.024124,1.178897,1.147826,1.277183,1.109131,1.087609,1.044193,0.945916,1.109635,1.120296,1.090495,1.005640,1.094514,1.013573,1.125130,1.035692,1.078075,0.975319,1.092200,1.110975,1.128350,1.245147,0.903506,0.880640,0.000000,0.946122,0.813029,0.857773,0.868506,0.881655,1.002560,0.895223,0.967286,0.956830,0.894428,0.948838,1.016238,0.984370,1.062499,1.032653,1.094420,1.023353,1.136611,1.061912,1.244828,1.151991,1.144499,1.263482,1.328631,1.149286,1.119543,1.361517,1.111776,0.971122,1.105614,1.037822,1.285543,1.001658,1.076903,1.110743,1.166919,1.197145,1.218517,1.086038,1.140512,1.218976,1.013325,1.273403,1.120046,1.279385,1.047558,1.048181,1.163952,1.271513,1.129462,1.158792,1.116187,1.146249,1.215618,1.206853,1.038581,1.126504,1.111035,1.152382,1.373950,1.159276,1.321361,1.182027,1.197645,1.131502,1.178621,1.180959,1.145019,1.250830,1.151328,1.091794,1.203314,1.133361,1.003214,0.954438,1.039735,1.050458,1.104052,1.198962,0.951096,0.957100,0.887838,0.934572,1.002676,0.844591,1.083704,0.982868,0.882701,0.891069,0.969247,1.026076,0.881104,0.941753,0.993954,0.899733,1.069617,1.056186,1.057249,1.129849
